// Jokioinen Jokioisten observatorio/Finland (ID 1201/WMO 02963) lat=60.81 lon=23.5 alt=104;;;;;;;;;;;;;;
w_date;tmax;tmin;rain;srad;wind;dewp_tx;vprsid_tx;rhumd_tx;dewp_tn;vprsd_tn;rhum_tn;TEST;tmax;tmin
20480509;13.1;2.7;0;26.8;2.6;-2.4;5.1;33;-1.8;5.4;79;0;13.1;2.7
20480510;16.5;0.7;0;25.4;2.6;-1.3;5.6;28;-4.7;4.3;74;0;16.5;0.7
20480511;18.9;3.2;0;24.9;2.6;2.1;7.1;30;-2.3;5.1;72;0;18.9;3.2
20480512;22;2.8;0;26.3;1.9;1.4;6.8;23;0.7;6.4;93;0;22;2.8
20480513;23;3.8;0;23.3;1.3;1.8;7;22;2.1;7.1;95;0;23;3.8
20480514;19.6;6.3;0;25;3.2;4.2;8.2;33;2.4;7.2;79;0;19.6;6.3
20480515;14.5;4.1;0;27.9;2.6;-0.9;5.7;33;-3;4.9;63;0;14.5;4.1
20480516;17.3;-0.1;0;27.4;1.9;2.3;7.2;34;-3.2;4.8;88;0;17.3;-0.1
20480517;19.4;2.9;0;27.4;3.8;3.5;7.9;32;-0.6;5.8;83;0;19.4;2.9
20480518;17.5;7.9;0.1;13.9;3.8;8.3;11;51;3.5;7.9;75;0;17.5;7.9
20480519;16.1;4.2;0;21.8;2.6;1.1;6.6;34;2.9;7.5;96;0;16.1;4.2
20480520;18.9;-2.5;0;27.5;1.3;-1.5;5.5;23;-5.2;4.2;93;0;18.9;-2.5
20480521;18;5.7;4;5.7;1.9;12.7;14.7;66;4.5;8.6;97;0;18;5.7
20480522;15.6;10.8;8.2;2.8;1.9;14.4;18;96;9.6;12.7;97;0;15.6;10.8
20480523;17.6;11.8;1;10.3;1.3;11.1;13.2;61;10.6;13.9;98;0;17.6;11.8
20480524;16.2;9.4;0.9;11.2;1.3;8.3;11;56;8.2;11.3;96;0;16.2;9.4
20480525;19.1;4.7;0;17.4;1.9;5.7;9.2;38;3.5;7.9;97;0;19.1;4.7
20480526;22.3;4.4;0;28.2;1.3;6.4;9.6;32;2.9;7.5;95;0;22.3;4.4
20480527;23.3;7.3;0;28.5;2.6;7.9;10.6;33;6.1;9.6;96;0;23.3;7.3
20480528;26.2;5.7;0;28.6;1.9;7.8;10.6;27;4.5;8.5;96;0;26.2;5.7
20480529;27.6;7.6;0;28.3;2.6;9.8;12.1;28;5.1;8.8;86;0;27.6;7.6
20480530;27.5;10.1;0;26.3;2.6;10.7;12.9;30;8.1;10.8;87;0;27.5;10.1
20480531;25.8;11.5;3.8;23.4;1.9;14.5;16.5;43;10.3;13.3;96;0;25.8;11.5
20480601;19.5;8.6;1.8;3.5;3.2;17.7;20.2;81;7.4;10.7;97;0;19.5;8.6
20480602;13.2;5.2;0;17.4;2.6;3.6;7.9;50;4;8.1;96;0;13.2;5.2
20480603;16.6;0.4;0;22.6;2.6;0.4;6.3;31;-1.3;5.5;97;0;16.6;0.4
20480604;19.8;8.7;0;12;2.6;8;10.7;42;6;9.4;84;0;19.8;8.7
20480605;26.1;13;1.9;21.5;1.9;12.1;14.1;36;11.8;14.4;93;0;26.1;13
20480606;26.8;12.6;0;22;1.3;15.9;18.1;44;11.4;14.6;97;0;26.8;12.6
20480607;27.3;16;0;26.8;3.2;18.4;21.2;50;14.8;16.8;87;0;27.3;16
20480608;26.4;18;5.7;17.6;2.6;19.9;23.2;58;16.6;18.9;85;0;26.4;18
20480609;24.7;14.5;0.3;14.6;1.9;12.6;14.6;41;13.3;15.6;90;0;24.7;14.5
20480610;22.4;10.2;0;20.9;2.6;11;13.1;43;5.1;8.8;70;0;22.4;10.2
20480611;15.3;7.8;0;26.3;3.8;0;6.1;33;1.4;6.8;65;0;15.3;7.8
20480612;20.4;2.7;2.5;30.6;1.9;5.1;8.8;33;-0.2;6;87;0;20.4;2.7
20480613;19;11.6;3.9;17.9;1.9;7.5;10.4;43;10.4;13.5;97;0;19;11.6
20480614;17.9;9.2;0.1;23.8;3.2;7.6;10.5;47;6.8;9.9;85;0;17.9;9.2
20480615;17.7;7.9;0;19.1;1.9;5.5;9;41;6.7;10;95;0;17.7;7.9
20480616;22.8;5.3;0;28.1;1.9;4.6;8.5;27;4.1;8.4;98;0;22.8;5.3
20480617;23.8;7.1;0;30.7;2.6;5.5;9;27;4.7;8.6;87;0;23.8;7.1
20480618;23.7;9;0.5;29.9;3.2;7.8;10.6;32;5.7;9.2;81;0;23.7;9
20480619;18.5;13.2;1.3;5.4;1.9;17.3;20.8;90;11.9;15.3;98;0;18.5;13.2
20480620;25.7;13;0;18.5;3.2;16.6;18.9;50;11.7;15.1;98;0;25.7;13
20480621;23.2;17.8;1.8;8.6;3.2;19.5;22.7;71;16.5;21.2;97;0;23.2;17.8
20480622;26.3;12.3;0.4;19.9;1.9;14.9;17;43;11;14.1;97;0;26.3;12.3
20480623;25.9;13;0.6;14.1;0.6;17.1;19.5;51;11.7;14.9;97;0;25.9;13
20480624;27.9;12.7;3.1;15.5;1.3;16.4;18.7;43;11.4;14.6;97;0;27.9;12.7
20480625;28.7;13.1;2;19.8;0.6;18;20.6;45;11.7;14.9;97;0;28.7;13.1
20480626;28.9;13.4;0;27.7;1.3;17.1;19.5;42;12;15.2;97;0;28.9;13.4
20480627;31;16;0;23;1.3;16.8;19.1;36;14.6;17.9;94;0;31;16
20480628;32.8;16.6;0;26.2;1.3;14.1;16.1;27;15.2;19.3;97;0;32.8;16.6
20480629;29.4;16;0;16.9;1.9;19.6;22.9;48;14.6;17.5;92;0;29.4;16
20480630;28.6;15.5;0;23.3;2.6;15.1;17.2;38;14.1;17.6;96;0;28.6;15.5
20480701;27.4;16.8;0;21.3;2.6;16.5;18.8;45;15.4;19.4;96;0;27.4;16.8
20480702;29;14.7;0;24.2;1.3;15.1;17.2;37;13.2;16.8;98;0;29;14.7
20480703;28.3;21.5;3.7;20.7;3.2;21.3;25.3;57;20;24.8;89;0;28.3;21.5
20480704;28;11.4;0;27.8;1.3;12.8;14.8;34;9.9;13;97;0;28;11.4
20480705;28.1;13.2;0;25.3;1.3;11.9;13.9;32;11.7;13.8;90;0;28.1;13.2
20480706;30.3;14;0;23.7;1.3;13.6;15.6;31;12.5;15.3;94;0;30.3;14
20480707;26.8;15.3;2.3;12.1;1.9;22.2;26.8;67;13.8;17.1;95;0;26.8;15.3
20480708;26.3;16.3;0;23.6;1.3;10.6;12.8;33;14.8;18.9;98;0;26.3;16.3
20480709;26.7;13.1;0;24.4;1.3;11;13.1;33;11.5;14.5;96;0;26.7;13.1
20480710;26.2;11.1;0;24.9;1.9;10.5;12.7;33;9.5;12.4;95;0;26.2;11.1
20480711;26;11.8;0;23.1;2.6;11.9;13.9;37;10.2;13.2;96;0;26;11.8
20480712;26;14;0;20.9;2.6;14.2;16.2;43;12.4;14.6;90;0;26;14
20480713;26;14.3;0;14.1;1.3;17.8;20.3;54;12.7;15.1;91;0;26;14.3
20480714;29.9;14.1;0;26.4;1.3;13.6;15.6;32;12;14;86;0;29.9;14.1
20480715;29.4;15.9;20.7;15.6;2.6;19.4;22.6;48;14.3;17.9;96;0;29.4;15.9
20480716;26.1;20.2;17;12.5;1.3;21.6;25.8;68;18.5;24.4;97;0;26.1;20.2
20480717;29.6;20.2;2.4;23.5;1.9;22.6;27.5;58;18.5;24.4;97;0;29.6;20.2
20480718;30.8;19.4;0;22.7;3.2;19.4;22.5;44;17.7;23.1;97;0;30.8;19.4
20480719;28.1;20.9;0;18.1;3.8;21.8;26.2;61;19.2;23.5;89;0;28.1;20.9
20480720;27.4;15.6;0;21.5;2.6;14;16;39;13.9;17.5;97;0;27.4;15.6
20480721;25.4;14.2;0;19.6;1.9;14.2;16.2;45;12.5;15.7;96;0;25.4;14.2
20480722;23;15.6;1.7;13.7;1.9;13.9;15.9;52;13.9;17;94;0;23;15.6
20480723;24.4;12;0;24.6;1.9;9.3;11.8;35;10.3;13.4;97;0;24.4;12
20480724;27.5;10.1;0;24.1;1.9;12.5;14.5;35;8.3;11.2;94;0;27.5;10.1
20480725;24.6;13;11;8.2;1.9;15.5;17.6;52;11.2;14.4;97;0;24.6;13
20480726;24.5;16.2;0;23.3;3.2;12.1;14.1;42;14.4;18;96;0;24.5;16.2
20480727;21;16.5;8;4.7;2.6;18;20.6;78;14.7;18.6;97;0;21;16.5
20480728;20;12.3;29.9;9.7;1.9;10.6;12.8;52;10.5;13.8;98;0;20;12.3
20480729;18.5;14.7;7.9;4.7;2.6;16.7;19.7;89;12.9;16.3;97;0;18.5;14.7
20480730;20.1;13.5;8.8;11;3.2;10.7;12.9;52;11.7;14.6;95;0;20.1;13.5
20480731;20.2;13.8;6.8;18.4;3.8;9;11.5;46;12;15.1;96;0;20.2;13.8
20480801;19.1;13.3;9.8;16.4;2.6;12.4;14.5;63;11.5;14.5;96;0;19.1;13.3
20480802;22.5;9.1;0.2;20.9;1.3;6.4;9.6;33;7.2;10.7;98;0;22.5;9.1
20480803;18.3;12.6;10.5;6;1.9;15.8;18;83;10.7;14;98;0;18.3;12.6
20480804;18.9;11.2;5.4;12.9;1.3;14.7;16.7;74;9.3;12.7;99;0;18.9;11.2
20480805;19.7;13.3;0;14.4;2.6;12.4;14.4;60;11.4;14.4;96;0;19.7;13.3
20480806;20.4;11.6;0;12.6;1.9;12.3;14.3;57;9.7;12.8;97;0;20.4;11.6
20480807;22.4;11.5;2.5;18.8;2.6;12.1;14.2;49;9.6;12.7;97;0;22.4;11.5
20480808;22;13.5;0.5;16.9;2.6;13.4;15.4;55;11.6;13.7;90;0;22;13.5
20480809;21.1;15.2;3;11.2;3.2;15.2;17.3;66;13.3;16.6;96;0;21.1;15.2
20480810;18.4;13.8;2.6;7.7;1.9;14.2;16.2;75;11.8;14.9;96;0;18.4;13.8
20480811;16.5;13.8;0.3;4.5;1.9;13.5;15.5;82;11.8;15;97;0;16.5;13.8
20480812;19.8;12.4;0.2;8.1;1.9;15.2;17.2;72;10.4;13.7;98;0;19.8;12.4
20480813;20.1;15.2;4.5;8.7;2.6;13.7;15.6;64;13.2;16.5;96;0;20.1;15.2
20480814;19.3;15.1;0.5;9.6;1.9;13.7;15.7;68;13.1;16.4;96;0;19.3;15.1
20480815;23.2;14;5;17.9;1.9;12.2;14.3;47;12;14.9;95;0;23.2;14
20480816;18.9;15.1;7.8;8.2;3.2;15.1;17.2;77;13.1;16.5;97;0;18.9;15.1
20480817;19.3;15.2;6.4;10.7;2.6;15.9;18.1;79;13.2;16.7;97;0;19.3;15.2
20480818;18.5;12.4;0;11.9;2.6;7.5;10.4;48;10.4;13.2;95;0;18.5;12.4
20480819;19.1;11.1;0.5;11.5;1.3;9.3;11.8;52;9.1;12.4;98;0;19.1;11.1
20480820;18.8;13.2;0;6.1;3.2;12.8;14.8;67;11.2;13.8;93;0;18.8;13.2
20480821;18.2;16;1.2;4;3.2;15.7;17.8;84;14;17.5;96;0;18.2;16
20480822;21.6;14.6;0.7;11.6;3.2;15.2;17.3;64;12.6;15.8;96;0;21.6;14.6
20480823;21.1;13.6;0.5;9.8;1.3;14.9;16.9;65;11.6;14.8;97;0;21.1;13.6
20480824;18.3;15.2;3;4.7;1.9;13;14.9;70;13.2;16.7;97;0;18.3;15.2
20480825;21.6;10;0;17.1;1.3;8.8;11.3;42;8;11.4;98;0;21.6;10
20480826;18.7;10.1;1;4.5;1.3;11.3;13.4;61;8.1;11.5;98;0;18.7;10.1
20480827;22.6;14.9;0;13;3.2;15.4;17.5;60;12.9;15;89;0;22.6;14.9
20480828;22.8;12.7;0;16.3;1.9;12.5;14.5;49;10.7;13.4;94;0;22.8;12.7
20480829;22.8;7.8;5.8;18.3;0.6;9.8;12.1;41;5.8;9.5;97;0;22.8;7.8
20480830;20.5;13.5;0.5;10.5;1.9;10.3;12.6;50;11.5;14.7;97;0;20.5;13.5
20480831;20.2;8.8;0;10.3;1.3;11.2;13.3;54;6.8;10.4;98;0;20.2;8.8
20480901;17.6;11.6;0;6.7;1.3;13.8;15.8;77;9.6;12.9;98;0;17.6;11.6
20480902;19.2;9.9;0;9.2;1.9;15.1;17.2;75;7.9;11.3;98;0;19.2;9.9
20480903;22.8;14.7;0;13.3;3.8;12.1;14.2;48;12.7;15.4;93;0;22.8;14.7
20480904;19.2;15.6;3.3;5.2;1.9;13.2;15.1;66;13.6;16.4;93;0;19.2;15.6
20480905;16.9;13.1;3.5;2.4;1.3;14.1;16.1;83;11.1;14.3;97;0;16.9;13.1
20480906;20.7;12.8;0;12.6;1.3;11.7;13.8;54;10.8;13.9;97;0;20.7;12.8
20480907;21.2;5.6;0;14;1.3;12.5;14.5;55;3.6;8;98;0;21.2;5.6
20480908;21.5;7.5;0;14.8;0.6;10.8;12.9;48;5.5;9.4;98;0;21.5;7.5
20480909;21.7;5.6;0;15.3;1.3;8.3;10.9;40;3.6;8;98;0;21.7;5.6
20480910;21;11.9;0.1;10.8;1.9;13.1;15.1;58;9.9;13;97;0;21;11.9
20480911;18.1;13;0.4;6.1;0.6;12.6;14.6;69;11;14;96;0;18.1;13
20480912;16;10.9;12.8;2.5;1.9;14;16.6;91;8.9;12.2;98;0;16;10.9
20480913;15.6;7.7;0;7.4;1.9;11.2;13.3;75;5.7;9.5;98;0;15.6;7.7
20480914;14.2;8.8;0.4;8.7;1.9;7.3;10.2;64;6.8;10.1;96;0;14.2;8.8
20480915;14.4;6.1;2.7;5.4;3.2;5.3;8.9;55;4.1;8.3;97;0;14.4;6.1
20480916;16.7;11;0.2;11.4;2.6;6.9;10;52;9;12.2;97;0;16.7;11
20480917;13.5;4.2;1.2;5.4;2.6;7.6;10.4;69;2.2;7.2;98;0;13.5;4.2
20480918;12.8;7.2;0;11.1;2.6;-1.2;5.6;39;4.4;8.4;90;0;12.8;7.2
20480919;11.6;1.5;1.4;4.4;1.3;7.1;10.1;77;-0.9;5.7;98;0;11.6;1.5
20480920;18.3;9;0;8.8;3.2;9.4;11.8;55;7;10.4;97;0;18.3;9
20480921;14.1;7.1;0;13;2.6;1.2;6.6;42;4.6;8.5;92;0;14.1;7.1
20480922;14.7;-0.7;0;12.2;2.6;3.7;7.9;48;-3.2;4.8;99;0;14.7;-0.7
20480923;15.5;8.6;1.6;3.2;2.6;12;14;80;6.6;10.2;98;0;15.5;8.6
20480924;14.5;11.6;20.5;1.7;3.8;12;14;86;9.6;12.6;96;0;14.5;11.6
20480925;14.5;10.8;4.1;4;3.2;11.1;13.2;81;8.8;12;97;0;14.5;10.8
20480926;14.4;7.3;12.6;7.2;3.8;8.4;11;68;5.3;9.3;99;0;14.4;7.3
20480927;14.3;9.8;0.2;7.3;3.8;4.4;8.4;52;7.8;11;96;0;14.3;9.8
20480928;14.8;5;4.8;2.2;3.8;12.7;14.7;88;3.1;7.7;98;0;14.8;5
20480929;15.6;12.7;3.4;4.5;5.1;10.3;12.6;71;10.8;13.8;96;0;15.6;12.7
20480930;14.4;10.7;3.8;6.5;3.2;6.5;9.7;60;8.8;11.7;95;0;14.4;10.7
20481001;12.5;4.8;0.6;7.4;1.9;1.1;6.6;47;2.9;7.6;98;0;12.5;4.8
20481002;13.4;5.1;0;3.9;2.6;7.5;10.4;69;2.9;7.5;95;0;13.4;5.1
20481003;12.6;9.1;0;3;2.6;8;10.8;76;7.2;10.4;95;0;12.6;9.1
20481004;15.4;9.1;0;6.3;3.8;8.3;11;63;7.2;10.4;95;0;15.4;9.1
20481005;15.6;11;0.1;3.7;2.6;12.4;14.4;81;9.1;12.4;98;0;15.6;11
20481006;16.2;7.4;0;7.8;2.6;6.2;9.5;51;5.5;9.4;98;0;16.2;7.4
20481007;12.5;9.9;12.2;1.5;3.8;7.4;10.3;73;8;11;95;0;12.5;9.9
20481008;14.2;8.4;10.7;4.6;3.8;9.5;11.9;74;6.5;10;97;0;14.2;8.4
20481009;12.6;8.5;20.8;3.9;3.8;7.7;10.6;74;6.6;10.3;99;0;12.6;8.5
20481010;12.6;9.5;4.1;2.3;4.5;7.9;10.7;75;7.6;10.7;95;0;12.6;9.5
20481011;9.6;4.4;0;5.8;1.3;1.7;6.9;61;2.5;7.4;98;0;9.6;4.4
20481012;9.4;-1.3;0;7.9;1.9;-0.7;5.8;52;-3.9;4.6;98;0;9.4;-1.3
20481013;10;-1.6;0;7.7;2.6;1.7;6.9;59;-4.3;4.4;98;0;10;-1.6
20481014;11.8;6.7;1.1;1;3.2;9.6;11.9;89;4.8;8.8;98;0;11.8;6.7
20481015;13.2;8.5;0;3.9;1.9;8.8;11.3;76;6.6;10.3;99;0;13.2;8.5
20481016;14.9;2.7;0;6.2;1.3;7.9;10.7;63;0.8;6.5;99;0;14.9;2.7
20481017;14.3;2.9;0;6.2;2.6;7.7;10.5;65;0.9;6.5;98;0;14.3;2.9
20481018;9.2;3.8;0.2;1.7;1.3;7.1;10.1;92;1.9;7;98;0;9.2;3.8
20481019;7.8;1.9;0;3.1;1.9;4.6;8.5;86;-0.4;5.9;97;0;7.8;1.9
20481020;6.6;-0.6;0;4.5;1.3;3.2;7.7;86;-3;4.9;99;0;6.6;-0.6
20481021;10;1.7;0;4.4;3.2;2.6;7.4;63;-0.8;5.8;96;0;10;1.7
20481022;8.3;5.6;0;1.4;1.9;4.3;8.3;81;1.8;7;85;0;8.3;5.6
20481023;9.8;2;2.1;2.5;3.8;-0.8;5.8;50;-1.3;5.6;91;0;9.8;2
20481024;2;-4.8;0.2;5.2;3.2;-8.8;3.1;51;-10.3;2.8;82;0;2;-4.8
20481025;2.1;-3.5;0;5;2.6;-8.7;3.2;51;-8.1;3.3;87;0;2.1;-3.5
20481026;5;-3;0.9;3.1;3.2;-2.5;5.1;65;-8.6;3.2;80;0;5;-3
20481027;7.3;2.5;20;0.3;3.2;1.2;6.7;71;0.3;6.2;98;0;7.3;2.5
20481028;8.2;4.5;11.4;2.4;2.6;2.2;7.2;71;2.5;7.4;98;0;8.2;4.5
20481029;4.6;-3;0.9;2.3;3.8;-2.5;5.1;67;-6.7;3.7;93;0;4.6;-3
20481030;-2;-9;0.2;4.9;1.9;-10.3;2.8;64;-13.2;2.2;95;0;-2;-9
20481031;1.5;-11.1;0.5;3.9;1.9;-4.8;4.3;73;-16.1;1.7;92;0;1.5;-11.1
20481101;0.7;-2.4;0;2.7;3.2;-6.6;3.7;68;-5.6;4;97;0;0.7;-2.4
20481102;-2.5;-7.7;0;2.4;3.8;-9.2;3;73;-12.4;2.4;91;0;-2.5;-7.7
20481103;2.7;-11.5;0.6;2.5;1.3;-2.3;5.2;80;-16.7;1.7;91;0;2.7;-11.5
20481104;5.5;-0.1;0;2.2;2.6;1.2;6.7;82;-2.8;5;98;0;5.5;-0.1
20481105;5.7;0.8;0.6;0.9;3.2;-0.4;6;72;-2;5.3;96;0;5.7;0.8
20481106;4.5;1.9;0.1;2.5;2.6;-2.3;5.2;69;-0.7;5.8;97;0;4.5;1.9
20481107;2.2;-1.2;0.5;1.6;3.2;-5.2;4.2;67;-4.9;4.2;92;0;2.2;-1.2
20481108;-1.1;-8.5;0;3.4;2.6;-9.8;2.9;62;-13;2.2;93;0;-1.1;-8.5
20481109;0.5;-13;0;3.4;1.9;-8.7;3.2;59;-18.4;1.4;92;0;0.5;-13
20481110;5.6;0;0;2.9;3.8;-0.5;5.9;72;-4.4;4.4;87;0;5.6;0
20481111;7.2;4.8;0.6;0.3;4.5;3.6;7.9;85;2.6;7.4;98;0;7.2;4.8
20481112;7.2;5.4;0;0.8;2.6;4.1;8.2;88;3.2;7.7;97;0;7.2;5.4
20481113;5.6;4.3;0;0.5;1.3;1.7;6.9;84;1.8;7;96;0;5.6;4.3
20481114;4.6;2.3;0.2;0.5;1.3;0.8;6.5;86;-0.3;6;97;0;4.6;2.3
20481115;3.1;1.2;0;1.1;1.3;-1.3;5.6;84;-2;5.3;94;0;3.1;1.2
20481116;6.4;1;0.1;0.8;3.2;3.1;7.6;88;-1.8;5.4;97;0;6.4;1
20481117;6.4;1.6;0;1.6;2.6;-0.3;6;69;-1.1;5.6;98;0;6.4;1.6
20481118;1.4;-1.5;0.3;0.7;1.9;-3;4.9;85;-4.9;4.2;96;0;1.4;-1.5
20481119;-1.6;-6.3;0;2.2;2.6;-12.6;2.3;52;-11;2.6;91;0;-1.6;-6.3
20481120;-3.9;-10.2;4;0.9;1.9;-9.7;2.9;80;-15.2;1.9;93;0;-3.9;-10.2
20481121;-4.9;-20.1;0.1;1.9;1.9;-10.4;2.8;83;-26.7;0.7;91;0;-4.9;-20.1
20481122;1.2;-6.2;1.1;0.8;2.6;-2.9;4.9;87;-10.1;2.8;97;0;1.2;-6.2
20481123;-1.8;-10.1;1.7;1.4;1.9;-11.5;2.5;58;-16;1.8;87;0;-1.8;-10.1
20481124;4.8;-7;0;1.4;3.8;-0.1;6.1;80;-11.1;2.6;97;0;4.8;-7
20481125;4.7;0.7;1;1.3;2.6;-5.5;4.1;54;-4.4;4.4;83;0;4.7;0.7
20481126;1;-4.2;0.6;1.2;2.6;-7.9;3.4;61;-8.5;3.2;93;0;1;-4.2
20481127;-4.2;-10.8;0;1.6;1.9;-9.4;3;85;-15.7;1.8;95;0;-4.2;-10.8
20481128;-9.5;-16.1;0.6;1.6;1.3;-15.2;1.9;86;-22.6;1;89;0;-9.5;-16.1
20481129;-4.6;-11.7;0.1;0.5;4.5;-13.6;2.1;63;-17.8;1.5;88;0;-4.6;-11.7
20481130;-10.3;-14.1;0.1;1.3;2.6;-16.5;1.7;83;-20.2;1.2;90;0;-10.3;-14.1
20481201;-9.8;-17.6;0;1.4;1.3;-14.9;1.9;91;-23.6;0.9;95;0;-9.8;-17.6
20481202;-3.6;-11;0;1;1.9;-7.6;3.5;93;-15.8;1.8;97;0;-3.6;-11
20481203;-3.1;-9.7;0;1.4;1.3;-7.3;3.5;92;-14.2;2;98;0;-3.1;-9.7
20481204;-2.3;-8.7;2.3;1.3;3.2;-8.7;3.2;77;-13.7;2.1;94;0;-2.3;-8.7
20481205;-1.9;-3.1;2;0.2;3.2;-6.3;3.8;89;-6.8;3.7;98;0;-1.9;-3.1
20481206;0.2;-2.1;2.2;0.3;2.6;-3.5;4.7;92;-5.4;4.1;100;0;0.2;-2.1
20481207;0.2;-5.1;0.1;0.3;2.6;-4;4.6;89;-9.6;2.9;94;0;0.2;-5.1
20481208;3.2;-4.5;9.1;0.7;3.2;-0.7;5.8;88;-8.1;3.3;100;0;3.2;-4.5
20481209;3.2;-2;0.1;0.6;1.9;-0.7;5.8;88;-5.3;4.1;100;0;3.2;-2
20481210;-2.3;-11.4;4.8;1.1;1.9;-7.1;3.6;87;-16.8;1.6;95;0;-2.3;-11.4
20481211;-1.1;-14.4;0;0.6;1.3;-5.6;4;88;-19.8;1.3;98;0;-1.1;-14.4
20481212;-10.7;-21.8;0.3;1;1.3;-16.8;1.6;85;-28.9;0.6;92;0;-10.7;-21.8
20481213;2.1;-10.3;6.6;0.3;2.6;-1.2;5.6;94;-15;1.9;99;0;2.1;-10.3
20481214;2.3;-4.4;0.6;0.5;4.5;-4;4.5;75;-8.9;3.1;94;0;2.3;-4.4
20481215;-3.9;-11.6;0;1.1;2.6;-9.6;3;83;-17;1.6;95;0;-3.9;-11.6
20481216;0.3;-3.5;0.8;0.5;2.6;-3.2;4.8;94;-7.2;3.6;100;0;0.3;-3.5
20481217;3.5;0.7;4.3;0.2;2.6;1;6.6;98;-2.4;5.1;100;0;3.5;0.7
20481218;2.7;-5.3;0.1;0.6;1.3;-1.4;5.5;88;-9.5;3;98;0;2.7;-5.3
20481219;-5.4;-12.8;0.1;0.4;2.6;-10.7;2.7;87;-18.7;1.4;93;0;-5.4;-12.8
20481220;-5.3;-16.5;0.1;1;1.9;-10.7;2.7;86;-22.6;1;96;0;-5.3;-16.5
20481221;2.1;-5;2.2;0.3;2.6;-1.5;5.5;92;-9.2;3;98;0;2.1;-5
20481222;3.7;-9.9;6.4;0.2;3.2;-0.3;6;88;-14.8;1.9;98;0;3.7;-9.9
20481223;4.2;-2.5;0.7;0.4;3.2;-0.4;6;84;-6.5;3.8;97;0;4.2;-2.5
20481224;-2.8;-12;0;0.5;1.9;-7.6;3.4;88;-17.7;1.5;94;0;-2.8;-12
20481225;-10.7;-18.7;0;0.8;1.3;-17.1;1.6;84;-26;0.7;88;0;-10.7;-18.7
20481226;-5.6;-19.2;2.4;0.7;1.9;-10.8;2.7;88;-25.7;0.7;95;0;-5.6;-19.2
20481227;-6.8;-9.7;0;0.3;3.2;-12.3;2.4;87;-15.3;1.9;92;0;-6.8;-9.7
20481228;-1.2;-16.8;0.1;0.5;2.6;-6;3.9;87;-22.4;1;100;0;-1.2;-16.8
20481229;5.8;-0.8;0.3;0.2;3.8;0.2;6.2;77;-4.1;4.5;100;0;5.8;-0.8
20481230;4.8;0.1;16.1;0.6;3.2;-0.7;5.8;78;-3.1;4.9;100;0;4.8;0.1
20481231;2.6;-1.5;0;0.6;3.2;-1.7;5.4;87;-5.2;4.2;98;0;2.6;-1.5
20490101;-1.1;-15.2;0.2;0.6;1.9;-5.8;4;87;-21.3;1.1;94;0;-1.1;-15.2
20490102;2.2;-15.6;1;0.5;2.6;-1.5;5.5;91;-21.1;1.1;100;0;2.2;-15.6
20490103;3.9;0.5;0;0.7;2.6;0.6;6.4;92;-2.6;5;100;0;3.9;0.5
20490104;3;1.4;0;0.3;3.2;0.1;6.2;96;-1.6;5.4;100;0;3;1.4
20490105;4.6;1.5;2.1;0.3;2.6;1.9;7;96;-1.7;5.4;99;0;4.6;1.5
20490106;3.7;1.1;1.5;0.5;2.6;0.8;6.5;95;-2.2;5.2;99;0;3.7;1.1
20490107;1.7;-0.2;0.1;0.5;1.9;-1.8;5.4;93;-3.7;4.7;99;0;1.7;-0.2
20490108;0.9;0.4;4.7;0.5;2.6;-2.8;5;92;-3.1;4.8;98;0;0.9;0.4
20490109;4.2;0.9;2.6;1.2;3.2;-1.5;5.5;77;-2.6;5.1;98;0;4.2;0.9
20490110;5.8;-0.2;0.1;1;3.2;0.2;6.2;77;-3.6;4.7;100;0;5.8;-0.2
20490111;1.6;-3.4;0;0.5;1.9;-2.5;5.1;89;-7.7;3.4;96;0;1.6;-3.4
20490112;4.1;-3.1;1;0.2;3.8;1.1;6.6;94;-7;3.6;99;0;4.1;-3.1
20490113;4.1;3.6;3.3;0.3;1.9;1.7;6.9;98;0.7;6.5;100;0;4.1;3.6
20490114;3.1;3;6.3;0.5;2.6;-0.1;6.1;94;0.1;6.2;100;0;3.1;3
20490115;6;2.5;9.1;0.3;3.8;0.3;6.2;76;-0.6;5.8;99;0;6;2.5
20490116;6.2;2.8;0.2;1.3;3.8;-3.4;4.8;57;-1.9;5.3;88;0;6.2;2.8
20490117;6.7;0;0.1;1.4;5.1;-3.8;4.6;53;-3.7;4.6;97;0;6.7;0
20490118;4.2;-0.3;0;0.9;3.8;-2.2;5.2;73;-6.1;3.9;83;0;4.2;-0.3
20490119;3.3;-7.4;0;0.9;2.6;-0.2;6;91;-11.8;2.5;100;0;3.3;-7.4
20490120;5.2;2.4;0;0.7;2.6;2.4;7.3;94;-0.6;5.9;100;0;5.2;2.4
20490121;3.3;0.5;0.8;0.9;1.9;1;6.6;99;-2.8;5;100;0;3.3;0.5
20490122;3.5;2.1;1.3;0.3;3.2;-2.9;4.9;73;-1.1;5.7;99;0;3.5;2.1
20490123;1.6;-1.4;0;1;3.2;-5.6;4;70;-5.3;4.1;97;0;1.6;-1.4
20490124;0.3;-4.8;0.1;0.8;1.3;-3.1;4.9;94;-8.9;3.1;99;0;0.3;-4.8
20490125;5.3;0.7;0;0.5;2.6;2.7;7.4;95;-2.5;5.1;100;0;5.3;0.7
20490126;2.8;0.7;0;0.7;3.2;-1.3;5.5;87;-2.5;5.1;100;0;2.8;0.7
